sbox_index,input_binary,input_decimal,output_binary,output_decimal,plaintext_hex,key_hex,ciphertext_hex,description
0,101100,44,0010,2,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 9
0,110101,53,0011,3,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 10
0,101110,46,1011,11,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 11
0,001101,13,1101,13,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 12
0,011110,30,0111,7,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 13
0,000001,1,0000,0,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 14
0,100001,33,1111,15,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 15
1,100100,36,0111,7,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 0
1,000011,3,1101,13,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 1
1,110110,54,0110,6,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 2
1,000100,4,1000,8,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 3
1,100011,35,1000,8,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 4
1,000010,2,0001,1,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 5
1,111111,63,1001,9,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 6
1,111111,63,1001,9,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 7
1,000010,2,0001,1,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 8
1,000110,6,1110,14,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 9
1,111010,58,0011,3,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 10
1,001010,10,1011,11,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 11
1,000111,7,0111,7,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 12
1,000100,4,1000,8,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 13
1,000011,3,1101,13,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 14
1,001011,11,0010,2,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 1 transform for round 15
0,100000,32,0100,4,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 0
0,000010,2,0100,4,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 1
0,010111,23,1011,11,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 2
0,101111,47,0111,7,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 3
0,010011,19,0110,6,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 4
0,011000,24,0101,5,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 5
0,010001,17,1010,10,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 6
0,000100,4,1101,13,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 7
0,010000,16,0011,3,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 8
0,101000,40,1101,13,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 9
0,111001,57,1010,10,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 10
0,001001,9,1110,14,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 11
0,101101,45,0001,1,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 12
0,010100,20,0110,6,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 13
0,111100,60,0101,5,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 14
0,110010,50,1100,12,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 0 transform for round 15
1,110000,48,0101,5,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 0
1,011111,31,0101,5,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 1
1,111110,62,1111,15,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 2
1,110100,52,1100,12,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 3
1,010110,22,1101,13,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 4
1,001101,13,1000,8,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 5
1,100011,35,1000,8,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 6
1,110001,49,1011,11,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 7
1,111100,60,0010,2,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 8
1,111011,59,0101,5,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 9
1,101000,40,1010,10,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 10
1,000010,2,0001,1,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 11
1,000011,3,1101,13,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 12
1,000110,6,1110,14,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 13
1,000000,0,1111,15,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 14
1,110011,51,0110,6,9a79ca3f64646c4f,db96d5dc10ea06a7,8a4e2fd89bc123db,S-box 1 transform for round 15
0,001111,15,0001,1,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 0
0,011100,28,0000,0,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 1
0,101101,45,0001,1,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 2
0,000101,5,0111,7,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 3
0,010110,22,1100,12,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 4
0,101111,47,0111,7,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 5
0,101101,45,0001,1,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 6
0,001001,9,1110,14,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 7
0,110110,54,0111,7,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 8
0,001001,9,1110,14,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 9
0,010101,21,1100,12,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 10
0,000111,7,0100,4,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 11
0,010001,17,1010,10,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 12
0,011110,30,0111,7,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 13
0,100101,37,1000,8,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 14
0,111111,63,1101,13,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 0 transform for round 15
1,110110,54,0110,6,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 0
1,101110,46,0001,1,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 1
1,101001,41,0011,3,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 2
1,111101,61,1110,14,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 3
1,101101,45,0100,4,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 4
1,001110,14,0100,4,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 5
1,110010,50,1000,8,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 6
1,001101,13,1000,8,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 7
1,101110,46,0001,1,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 8
1,001011,11,0010,2,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 9
1,100011,35,1000,8,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 10
1,011001,25,0110,6,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 11
1,001010,10,1011,11,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 12
1,111000,56,1001,9,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 13
1,011100,28,0101,5,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 14
1,000000,0,1111,15,965a600604d4b1d3,e7d38c85628cadc0,7e96f3f76d9e3b69,S-box 1 transform for round 15
0,110011,51,1011,11,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 0
0,100010,34,0001,1,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 1
0,000000,0,1110,14,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 2
0,110111,55,1110,14,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 3
0,111110,62,0000,0,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 4
0,110010,50,1100,12,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 5
0,000110,6,0001,1,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 6
0,100100,36,1110,14,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 7
0,000110,6,0001,1,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 8
0,000000,0,1110,14,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 9
0,011011,27,0101,5,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 10
0,000010,2,0100,4,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 11
0,101100,44,0010,2,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 12
0,101010,42,0110,6,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 13
0,001111,15,0001,1,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 14
0,001011,11,0010,2,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 0 transform for round 15
1,011111,31,0101,5,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 0
1,010011,19,0000,0,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 1
1,001010,10,1011,11,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 2
1,100000,32,0000,0,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 3
1,011101,29,1011,11,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 4
1,010111,23,1010,10,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 5
1,011111,31,0101,5,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 6
1,100001,33,1101,13,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 7
1,011011,27,1001,9,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 8
1,111010,58,0011,3,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 9
1,111101,61,1110,14,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 10
1,011101,29,1011,11,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 11
1,001001,9,1111,15,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 12
1,010100,20,0010,2,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 13
1,010010,18,0111,7,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 14
1,110100,52,1100,12,b0ecb88ae94011ac,c605183f0dd01ea8,b201a1095e5f7b05,S-box 1 transform for round 15
0,101110,46,1011,11,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 0
0,011101,29,0011,3,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 1
0,101111,47,0111,7,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 2
0,101011,43,1001,9,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 3
0,001010,10,1111,15,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 4
0,000011,3,1111,15,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 5
0,011111,31,1000,8,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 6
0,110000,48,1111,15,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 7
0,011111,31,1000,8,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 8
0,110100,52,1001,9,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 9
0,100000,32,0100,4,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 10
0,010010,18,1010,10,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 11
0,001010,10,1111,15,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 12
0,000100,4,1101,13,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 13
0,111110,62,0000,0,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 14
0,001001,9,1110,14,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 0 transform for round 15
1,011101,29,1011,11,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 0
1,001010,10,1011,11,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 1
1,111100,60,0010,2,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 2
1,010000,16,1001,9,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 3
1,101000,40,1010,10,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 4
1,010111,23,1010,10,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 5
1,000100,4,1000,8,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 6
1,100111,39,0001,1,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 7
1,001010,10,1011,11,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 8
1,011111,31,0101,5,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 9
1,010100,20,0010,2,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 10
1,100101,37,1010,10,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 11
1,010000,16,1001,9,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 12
1,101111,47,0010,2,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 13
1,100111,39,0001,1,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 14
1,110001,49,1011,11,07b0e09bad9ce58b,106b53877eb93b1b,068d15ee7ea10b24,S-box 1 transform for round 15
0,100001,33,1111,15,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 0
0,110110,54,0111,7,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 1
0,111001,57,1010,10,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 2
0,111110,62,0000,0,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 3
0,100010,34,0001,1,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 4
0,110011,51,1011,11,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 5
0,000001,1,0000,0,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 6
0,111001,57,1010,10,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 7
0,100001,33,1111,15,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 8
0,110011,51,1011,11,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 9
0,111011,59,0000,0,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 10
0,001010,10,1111,15,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 11
0,101101,45,0001,1,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 12
0,100010,34,0001,1,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 13
0,100101,37,1000,8,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 14
0,110010,50,1100,12,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 0 transform for round 15
1,000111,7,0111,7,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 0
1,100101,37,1010,10,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 1
1,011001,25,0110,6,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 2
1,001001,9,1111,15,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 3
1,010110,22,1101,13,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 4
1,010001,17,1100,12,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 5
1,010010,18,0111,7,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 6
1,011001,25,0110,6,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 7
1,101010,42,0100,4,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 8
1,101000,40,1010,10,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 9
1,111000,56,1001,9,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 10
1,010011,19,0000,0,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 11
1,100101,37,1010,10,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 12
1,000100,4,1000,8,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 13
1,100000,32,0000,0,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 14
1,100010,34,1110,14,5d0713d6fc61d543,45be010b3f100b19,e5fecee207bc0b95,S-box 1 transform for round 15
0,010001,17,1010,10,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 0
0,101011,43,1001,9,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 1
0,110110,54,0111,7,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 2
0,011001,25,1001,9,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 3
0,100010,34,0001,1,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 4
0,100100,36,1110,14,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 5
0,011000,24,0101,5,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 6
0,100011,35,1100,12,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 7
0,010111,23,1011,11,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 8
0,001100,12,1011,11,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 9
0,110111,55,1110,14,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 10
0,100000,32,0100,4,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 11
0,000101,5,0111,7,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 12
0,010000,16,0011,3,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 13
0,010001,17,1010,10,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 14
0,010100,20,0110,6,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 0 transform for round 15
1,110100,52,1100,12,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 0
1,111100,60,0010,2,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 1
1,010110,22,1101,13,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 2
1,101010,42,0100,4,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 3
1,110000,48,0101,5,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 4
1,001011,11,0010,2,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 5
1,111111,63,1001,9,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 6
1,111101,61,1110,14,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 7
1,101100,44,1101,13,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 8
1,001101,13,1000,8,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 9
1,000101,5,0100,4,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 10
1,100010,34,1110,14,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 11
1,010001,17,1100,12,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 12
1,101111,47,0010,2,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 13
1,101100,44,1101,13,9924c5a8445c8ccd,9b7226e971fab8fc,64913161a08bdf27,S-box 1 transform for round 14
